OrderID,ProductID
5074849,23
5073728,19
5072384,34
5071614,26
5070488,19
5069575,30
5068664,22
5067000,44
5066087,32
5064881,2
5064269,3
5064163,33
5058231,14
5058088,11
5056305,14
5055978,2
5055961,35
5054799,28
5053209,7
5050723,38
5049780,28
5048951,12
5048886,15
5048092,14
5047878,9
5047804,14
5047509,25
5046983,14
5046845,14
5045794,37
5043852,40
5042285,14
5042232,9
5040832,19
5039489,14
5039138,14
5036905,16
5036645,7
5036395,38
5036217,39
5036152,37
5034868,14
5034132,24
5033926,8
5033798,5
5033271,16
5033135,29
5032992,44
5032903,31
5032023,28
5029947,14
5026387,27
5025975,7
5025840,11
5025593,34
5025148,25
5024454,42
5136129,5
5135143,24
5134408,39
5134166,36
5133555,32
5132725,26
5131378,27
5130952,13
5130516,12
5129332,14
5129065,16
5128287,14
5127100,14
5126646,43
5123507,14
5123340,33
5122159,26
5121040,35
5120538,30
5119237,3
5118864,34
5118766,8
5118072,14
5117761,14
5117427,9
5117445,39
5136074,14
5135682,2
5134034,32
5133498,36
5132341,36
5132081,14
5131932,40
5131476,35
5131023,14
5130746,9
5129128,38
5128355,39
5127785,4
5127229,22
5125227,10
5123733,10
5123179,1
5121393,14
5119959,14
5118170,15
5117942,13
5115516,37
5114234,6
5113933,31
5113892,37
5112766,39
5112638,9
5108707,5
5108039,42
5105827,2
5105517,14
5102917,14
5101477,3
5099996,41
5099790,14
5099591,14
5099247,14
5098880,14
5097456,17
5096701,14
5096541,40
5095785,37
5095367,6
5093664,32
5092709,36
5092336,40
5091859,22
5091059,15
5089694,14
5088996,12
5088150,14
5088062,11
5085123,27
5084139,22
5081575,41
5080599,42
5079666,21
5078825,34
5078001,44
5077824,20
5077655,14
5077397,26
5074454,1
5073609,13
5073047,20
5070592,18
5070506,2
5069942,12
5068751,10
5066150,35
5064814,22
5064493,40
5064530,39
5062649,15
5061093,23
5060517,34
5060027,31
5058593,6
5058335,4
5057593,13
5057141,28
5055802,14
5055666,23
5055207,19
5054887,15
5053973,6
5053320,10
5051851,2
5051820,23
5050366,30
5045818,17
5045295,17
5044300,14
5044070,39
5043671,27
5043254,14
5043285,14
5043035,40
5042587,40
5041972,23
5040185,19
5040007,14
5038605,41
5038140,4
5037990,8
5036702,12
5036643,39
5036508,37
5036140,7
5033961,14
5031952,30
5030057,14
5029904,6
5029659,25
5029030,1
5028531,7
5028438,37
5027033,9
5025407,19
5024850,16
5023742,13
5136074,14
5135682,2
5134034,32
5133498,36
5132341,36
5132081,14
5131932,40
5131476,35
5131023,14
5130746,9
5129128,38
5128355,39
5127785,4
5127229,22
5125227,10
5123733,10
5123179,1
5121393,14
5119959,14
5118170,15
5117942,13
5134957,12
5134604,35
5134072,40
5133268,12
5132287,44
5131440,14
5129557,15
5128212,14
5127844,44
5127373,28
5127285,42
5126949,16
5125492,33
5124201,42
5122794,20
5122524,27
5122301,22
5122147,32
5120091,14
5117357,18
5115642,8
5115546,18
5113936,10
5112218,14
5111767,43
5111674,32
5111466,20
5111305,24
5109223,2
5108561,14
5107342,25
5105804,17
5104347,12
5103430,4
5103003,14
5103016,41
5102301,23
5100900,42
5100359,43
5098468,6
5098205,23
5098029,32
5096324,9
5096248,26
5095454,41
5095267,19
5095151,35
5094089,44
5093753,41
5093552,36
5093469,9
5089251,12
5088408,42
5083953,14
5083759,4
5083015,15
5081291,15
5080841,28
5079403,33
5078753,30
5078627,39
5078266,19
5077485,23
5076539,8
5076254,15
5076159,6
5075633,28
5072453,15
5072004,36
5070610,17
5070515,42
5070519,14
5070478,22
5069107,18
5068981,16
5068422,27
5067179,37
5066412,15
5066024,13
5065295,32
5064972,27
5063418,3
5063254,36
5061924,20
5061180,44
5060378,32
5058990,8
5057228,13
5054713,6
5050297,15
5049525,29
5048010,42
5046810,15
5046475,17
5046447,39
5043110,39
5042255,40
5039362,42
5038722,13
5038128,8
5037452,41
5037173,16
5036621,44
5036198,37
5036134,25
5035548,32
5034729,15
5034012,40
5033190,14
5031226,41
5030891,16
5030677,44
5030378,6
5029080,3
5028462,38
5026621,6
5024692,20
5134957,12
5134604,35
5134072,40
5133268,12
5132287,44
5131440,14
5129557,15
5128212,14
5127844,44
5127373,28
5127285,42
5126949,16
5125492,33
5124201,42
5122794,20
5122524,27
5122301,22
5122147,32
5120091,14
5117357,18
5135987,6
5135989,31
5135868,28
5134198,19
5132817,5
5132843,41
5132568,19
5132003,6
5131710,27
5129983,14
5129586,3
5129350,14
5129262,14
5128504,14
5128427,6
5127741,15
5127656,14
5127565,12
5126592,12
5125856,40
5124896,22
5123937,14
5122786,21
5122361,41
5121777,30
5121331,1
5120936,28
5120567,9
5119598,23
5117484,33
5114004,1
5112431,43
5112361,15
5111213,15
5110577,35
5110350,21
5110058,21
5106830,20
5105596,20
5104410,15
5100531,12
5099887,15
5098615,5
5098235,14
5096436,25
5096444,6
5095776,16
5093392,14
5091894,20
5091657,28
5090206,37
5089378,28
5086667,13
5085875,15
5083942,27
5081443,18
5080460,11
5079729,17
5077673,14
5074632,14
5073631,14
5071567,4
5071465,38
5071440,15
5070816,39
5070634,19
5070185,15
5067206,8
5066614,14
5063522,20
5062017,2
5059874,22
5057425,19
5057373,11
5055451,43
5054131,35
5053807,44
5053236,42
5052985,10
5049099,42
5046607,16
5045298,16
5044117,14
5043146,32
5042293,23
5042199,10
5041011,43
5040642,15
5039628,14
5038768,5
5038761,35
5037106,28
5036717,14
5035529,44
5034227,16
5033279,44
5032519,21
5031681,3
5030757,14
5030651,22
5030363,10
5029979,30
5028800,13
5026378,14
5025041,8
5025011,24
5135987,6
5135989,31
5135868,28
5134198,19
5132817,5
5132843,41
5132568,19
5132003,6
5131710,27
5129983,14
5129586,3
5129350,14
5129262,14
5128504,14
5128427,6
5127741,15
5127656,14
5127565,12
5126592,12
5125856,40
5124896,22
5123937,14
5122786,21
5122361,41
5121777,30
5121331,1
5120936,28
5120567,9
5119598,23
5117484,33
5135707,44
5135318,15
5134664,20
5133449,34
5133163,1
5132723,23
5131219,5
5131089,22
5129186,2
5127755,2
5125943,15
5125700,43
5125217,14
5124700,2
5124486,31
5122200,25
5121383,31
5120037,3
5119504,37
5116358,14
5115154,9
5115096,42
5114839,15
5111723,30
5110956,39
5110926,40
5110702,9
5110467,20
5108524,14
5107880,3
5106705,14
5106636,33
5106464,42
5104052,29
5102155,13
5101533,14
5101002,31
5099928,15
5099931,37
5099650,13
5099575,12
5099138,14
5098657,14
5098173,11
5098062,33
5097987,4
5094522,7
5092896,14
5091330,21
5088867,25
5088799,20
5086568,13
5085979,35
5085944,14
5085032,9
5084902,37
5084404,41
5084028,44
5077785,35
5075770,8
5075409,16
5074874,43
5074077,15
5073274,1
5069083,39
5068293,34
5067088,36
5066648,21
5066088,4
5066018,20
5065585,14
5065084,39
5065058,14
5064689,44
5064475,20
5061430,39
5058964,28
5058598,36
5058381,26
5057273,4
5057154,14
5055480,15
5054661,24
5054567,11
5053921,22
5052898,39
5051556,24
5049838,14
5047635,35
5047526,14
5047235,31
5046677,14
5046396,14
5044412,44
5044170,6
5043097,22
5040440,17
5040135,34
5039185,6
5038076,21
5035975,31
5035482,15
5034164,14
5033663,35
5033221,23
5032665,19
5032408,19
5031472,9
5029371,29
5028349,14
5027813,25
5026377,26
5026278,2
5023519,14
5023476,2
5135707,44
5135318,15
5134664,20
5133449,34
5133163,1
5132723,23
5131219,5
5131089,22
5129186,2
5127755,2
5125943,15
5125700,43
5125217,14
5124700,2
5124486,31
5122200,25
5121383,31
5120037,3
5119504,37
5116358,14
5133024,8
5132110,44
5132041,11
5131489,23
5130231,16
5130132,14
5129792,8
5129725,30
5129226,14
5128605,14
5128378,29
5127142,35
5126518,14
5125925,11
5125845,15
5125643,14
5122281,15
5122019,38
5121696,4
5120240,19
5118739,9
5118396,3
5118226,12
5116842,19
5116192,14
5114371,34
5114368,21
5113119,1
5113068,15
5110984,39
5109831,14
5109087,14
5107826,7
5106553,25
5106061,12
5105252,12
5102390,40
5097460,36
5097140,11
5096919,14
5096164,2
5095916,31
5095273,37
5095141,43
5094878,16
5094153,42
5091682,14
5090993,11
5089440,7
5086709,6
5083535,15
5081743,25
5079942,23
5079866,42
5079059,27
5078864,27
5077161,14
5076913,14
5073701,1
5073039,31
5072185,19
5071959,13
5069551,18
5068206,13
5065531,35
5065513,4
5063850,38
5062725,22
5060128,35
5059188,5
5058580,39
5057859,22
5054628,9
5054129,14
5051238,41
5051221,15
5050540,15
5050187,14
5050039,14
5049178,15
5049115,36
5048698,15
5048520,15
5048207,29
5045382,19
5045341,15
5044215,14
5043307,15
5042417,29
5042144,44
5040593,14
5040265,29
5039578,24
5039121,14
5039064,21
5038957,15
5036075,26
5036031,17
5033561,14
5033575,15
5030883,3
5029087,14
5027662,11
5026459,15
5025193,14
5025151,14
5025031,10
5024459,40
5023628,8
5133024,8
5132110,44
5132041,11
5131489,23
5130231,16
5130132,14
5129792,8
5129725,30
5129226,14
5128605,14
5128378,29
5127142,35
5126518,14
5125925,11
5125845,15
5125643,14
5122281,15
5122019,38
5121696,4
5120240,19
5118739,9
5118396,3
5118226,12
5116842,19
5116192,14
5135285,2
5134416,25
5133214,30
5131576,6
5131346,4
5131178,34
5130753,27
5130015,39
5129441,40
5128157,14
5126912,13
5126432,14
5125604,14
5124212,23
5121979,14
5121582,41
5120867,3
5119062,14
5114502,15
5113904,15
5108815,40
5108740,18
5108111,4
5107725,34
5106880,14
5106145,15
5105233,6
5102505,14
5102507,32
5101951,14
5101736,3
5099310,15
5097255,26
5096720,18
5096647,7
5096565,14
5096491,14
5096341,32
5095294,1
5094668,14
5094072,14
5093366,14
5092827,27
5092543,17
5091770,42
5090884,14
5089290,14
5088882,14
5086120,14
5085607,23
5084884,40
5084904,14
5083762,39
5081778,19
5081455,34
5079659,42
5079219,32
5078746,41
5078190,6
5077355,7
5076830,29
5073911,15
5073755,27
5073125,34
5070767,44
5070540,11
5070255,13
5068943,14
5068230,42
5067475,40
5066695,30
5065284,40
5065187,14
5063339,14
5063180,3
5062208,17
5061152,32
5060484,37
5059516,14
5056519,19
5056090,8
5055787,3
5054307,29
5053404,10
5052225,44
5052116,42
5051576,15
5050102,39
5049586,14
5047622,38
5046166,8
5045987,19
5045611,42
5042598,32
5042483,19
5042204,29
5041843,3
5038637,38
5037560,40
5036133,3
5035142,15
5034693,38
5034291,15
5033587,40
5033335,30
5033095,41
5031402,40
5031210,36
5026250,40
5024723,4
5024015,33
5023465,7
5135285,2
5134416,25
5133214,30
5131576,6
5131346,4
5131178,34
5130753,27
5130015,39
5129441,40
5128157,14
5126912,13
5126432,14
5125604,14
5124212,23
5121979,14
5121582,41
5120867,3
5119062,14
5136169,14
5135472,15
5134699,24
5134486,12
5133029,7
5132810,7
5131855,21
5131401,24
5129241,2
5128571,14
5127687,35
5127405,34
5127403,14
5127149,21
5121954,18
5119527,39
5118116,19
5116680,1
5116610,14
5116151,14
5115314,24
5114902,5
5113531,34
5112580,26
5110493,22
5107957,18
5107834,14
5106362,21
5106148,26
5102044,14
5101029,42
5098884,5
5097260,15
5096611,4
5095898,34
5093725,29
5093590,15
5092061,12
5091808,15
5091575,28
5090158,34
5088086,42
5086015,4
5083879,38
5083373,17
5082532,21
5082004,19
5081483,15
5080682,14
5079557,39
5077968,19
5076712,15
5076049,43
5073421,32
5072987,42
5070078,22
5068311,21
5067034,6
5065515,34
5062376,15
5060438,30
5060371,21
5059748,18
5059065,25
5058102,33
5057667,14
5057370,36
5056044,38
5055729,14
5055738,21
5055467,37
5054003,38
5053512,18
5053252,16
5053212,5
5052535,28
5051337,16
5050368,15
5048219,4
5048178,25
5046360,30
5045545,43
5044045,42
5043463,14
5043240,28
5041192,13
5038913,14
5038480,25
5038428,6
5037910,9
5036993,14
5036850,30
5034875,43
5032922,25
5032608,18
5032584,13
5032321,5
5030436,1
5030359,30
5028399,41
5028223,26
5028247,37
5027801,14
5026371,21
5026395,21
5026125,39
5026032,27
5136169,14
5135472,15
5134699,24
5134486,12
5133029,7
5132810,7
5131855,21
5131401,24
5129241,2
5128571,14
5127687,35
5127405,34
5127403,14
5127149,21
5121954,18
5119527,39
5118116,19
5116680,1
5116610,14
5116151,14
5134552,14
5134190,27
5133920,24
5133030,15
5130770,38
5128137,8
5125288,15
5125070,13
5125048,27
5122424,13
5121586,39
5121281,4
5119309,10
5118888,36
5117885,13
5116034,1
5112099,37
5111984,36
5111900,14
5110931,42
5108613,20
5108479,43
5108402,5
5108324,39
5106613,14
5106219,5
5104456,18
5103015,23
5101897,31
5101764,7
5101796,3
5101232,14
5100857,19
5097760,11
5094071,15
5094025,9
5093926,14
5093505,3
5093244,14
5092531,26
5091741,38
5091702,14
5087574,14
5085946,37
5085368,2
5084861,3
5082267,14
5082182,14
5081044,12
5080821,15
5080542,31
5078924,8
5078019,16
5076474,1
5076398,14
5074370,40
5072600,35
5071784,34
5070937,10
5069358,20
5069251,36
5069129,7
5065864,14
5065244,18
5064646,31
5064577,2
5063800,20
5063709,14
5063390,14
5063369,33
5062468,27
5061428,15
5060971,14
5060210,8
5059825,12
5057178,34
5057016,4
5056986,41
5056092,26
5055379,14
5054712,38
5053745,27
5053047,44
5051880,32
5050880,42
5050576,37
5049361,11
5045701,43
5045077,40
5044877,6
5044237,8
5043782,9
5043169,32
5042992,9
5041231,37
5039619,7
5039023,18
5038817,15
5038180,35
5038049,15
5037224,32
5036266,22
5035026,8
5034031,4
5033618,10
5031416,29
5031271,32
5027966,14
5027348,12
5025311,22
5024127,24
5134552,14
5134190,27
5133920,24
5133030,15
5130770,38
5128137,8
5125288,15
5125070,13
5125048,27
5122424,13
5121586,39
5121281,4
5119309,10
5118888,36
5117885,13
5116034,1
5134808,26
5133327,18
5133111,27
5132724,10
5131521,41
5128744,10
5125526,25
5122501,14
5122023,35
5121876,36
5119279,1
5117162,28
5117028,34
5116402,7
5116206,44
5116094,3
5115788,1
5115275,14
5115207,26
5112417,5
5110906,7
5109355,41
5108478,9
5108008,36
5107508,14
5106117,13
5103694,39
5103474,20
5102277,8
5101291,14
5099904,33
5098877,36
5095322,14
5093629,26
5093023,13
5092003,6
5091336,15
5091291,25
5090628,40
5090300,34
5088365,33
5088131,14
5088120,25
5086908,14
5086621,41
5085717,21
5085596,7
5085249,28
5084118,18
5082991,15
5080037,14
5079258,4
5078931,14
5077594,16
5077217,30
5076908,9
5076663,36
5076245,8
5074594,6
5072761,30
5071709,37
5068472,42
5066987,12
5065772,14
5063434,35
5063124,14
5062418,27
5061634,16
5060743,17
5059009,37
5055686,1
5054120,34
5053461,15
5052042,34
5051916,14
5051747,38
5049284,29
5049263,14
5048121,14
5047565,14
5047549,36
5045004,35
5044846,11
5043951,44
5043538,38
5042085,3
5041295,28
5040592,14
5039055,14
5039036,9
5038436,18
5036638,26
5036596,20
5033969,14
5033670,14
5033151,30
5032131,14
5031182,22
5027723,26
5026912,14
5026529,22
5025118,34
5024306,14
5134808,26
5133327,18
5133111,27
5132724,10
5131521,41
5128744,10
5125526,25
5122501,14
5122023,35
5121876,36
5119279,1
5117162,28
5117028,34
5116402,7
5116206,44
5116094,3
5136426,34
5134400,14
5131557,42
5131337,32
5130131,39
5129800,14
5129756,29
5129694,11
5129059,35
5128082,40
5126249,25
5125933,14
5125399,14
5124790,7
5121798,31
5121741,42
5121450,26
5121238,37
5120258,36
5119689,9
5118810,18
5118534,36
5116548,32
5115016,41
5113673,9
5113018,33
5112483,22
5109458,19
5109393,31
5107500,14
5103839,15
5102968,37
5101464,4
5101374,31
5101081,9
5099170,14
5099141,30
5097053,30
5096807,14
5092466,14
5091705,10
5091292,15
5091318,14
5091262,44
5090760,24
5090421,40
5090342,19
5087726,14
5083456,15
5082125,14
5081603,8
5080767,7
5080023,18
5078017,19
5077679,27
5077039,40
5076921,18
5075658,30
5075375,7
5074779,39
5074689,14
5073275,20
5073216,14
5072952,8
5071357,1
5069780,6
5068762,7
5066779,42
5065390,44
5064324,28
5061684,15
5060618,17
5059924,1
5058183,32
5057742,17
5057166,10
5051044,8
5050029,6
5048451,20
5045482,31
5043612,15
5043484,44
5040663,39
5039656,42
5038857,15
5037599,14
5037351,28
5037072,37
5036915,25
5035623,21
5034340,7
5034099,21
5033033,24
5027334,38
5026672,30
5136426,34
5134400,14
5131557,42
5131337,32
5130131,39
5129800,14
5129756,29
5129694,11
5129059,35
5128082,40
5126249,25
5125933,14
5125399,14
5124790,7
5121798,31
5121741,42
5121450,26
5121238,37
5120258,36
5119689,9
5118810,18
5118534,36
5116548,32
5135292,14
5134566,33
5131072,35
5130568,11
5129563,27
5129253,22
5127291,18
5125636,3
5125237,31
5123716,6
5121828,3
5118905,39
5118555,6
5116870,34
5116091,41
5112818,1
5112741,15
5112724,18
5111355,32
5111013,14
5109964,3
5109883,41
5109530,14
5108931,12
5108653,1
5106187,32
5103679,13
5103505,14
5103354,14
5102285,15
5100138,4
5097994,11
5097916,41
5097322,9
5095792,31
5094228,18
5093631,14
5092756,37
5092570,38
5088607,13
5088262,25
5087596,28
5087018,37
5086707,10
5086258,14
5086170,13
5085587,34
5084856,13
5083502,9
5082948,13
5082591,14
5081787,15
5079797,26
5079599,14
5079344,1
5078515,14
5075000,27
5074343,17
5071472,35
5070435,19
5068094,2
5067114,21
5066341,2
5066183,23
5064951,28
5064051,13
5062975,14
5062771,1
5061639,25
5061309,12
5059853,14
5059546,23
5058739,30
5058619,19
5057692,2
5057446,27
5055459,4
5054776,2
5054751,28
5054687,14
5054403,44
5053265,42
5051869,27
5050255,42
5049580,42
5049368,43
5046633,17
5046545,14
5044505,41
5042782,12
5042082,14
5041746,34
5041396,27
5039221,32
5038807,14
5038064,24
5037564,13
5035906,40
5033584,40
5031023,19
5030715,40
5025715,26
5135292,14
5134566,33
5131072,35
5130568,11
5129563,27
5129253,22
5127291,18
5125636,3
5125237,31
5123716,6
5121828,3
5118905,39
5118555,6
5116870,34
5116091,41
5135805,40
5132537,14
5131088,21
5131030,28
5130175,43
5128437,27
5128411,8
5127685,22
5127548,11
5126643,21
5122929,11
5121987,37
5121878,21
5120162,14
5114611,16
5113912,10
5112352,13
5112341,8
5112297,14
5112056,19
5111915,14
5109546,4
5107713,14
5106977,36
5106184,31
5103532,40
5102218,32
5101341,4
5100089,41
5098894,17
5098857,15
5098265,26
5096536,22
5094588,34
5092598,20
5089034,27
5088207,19
5087632,15
5087498,14
5086826,16
5086459,25
5085670,33
5081970,14
5080846,14
5080172,15
5079590,8
5077684,15
5077101,14
5076566,39
5076323,3
5075609,14
5074364,13
5072976,5
5072740,8
5070462,35
5070011,34
5069812,13
5069674,31
5069372,21
5067580,15
5066797,15
5066480,14
5065725,13
5065355,12
5063978,36
5062598,14
5062034,6
5061723,32
5061224,26
5059670,7
5052780,32
5051812,8
5050659,41
5048822,3
5047513,12
5047099,10
5046093,25
5046051,42
5045721,15
5045532,14
5043874,23
5043602,15
5042982,21
5040912,8
5039010,15
5037832,1
5037017,6
5036735,42
5035197,19
5034564,15
5031161,37
5030912,28
5030325,24
5030192,32
5027480,23
5025886,14
5025489,14
5023498,13
5135805,40
5132537,14
5131088,21
5131030,28
5130175,43
5128437,27
5128411,8
5127685,22
5127548,11
5126643,21
5122929,11
5121987,37
5121878,21
5120162,14
5135468,14
5132166,14
5131276,39
5129547,9
5125539,14
5124440,13
5123776,42
5123057,26
5121483,41
5119410,26
5119361,15
5119254,14
5119182,32
5117579,14
5116760,39
5114596,27
5114055,27
5114036,14
5114038,3
5113743,16
5113713,11
5110694,20
5109181,20
5109034,38
5107966,41
5105162,33
5104342,15
5104035,11
5101785,14
5101195,15
5100494,14
5099961,14
5097729,14
5097662,14
5096781,40
5095315,10
5092337,44
5091495,5
5091367,14
5090832,9
5090637,32
5087247,22
5083988,23
5083317,37
5081388,42
5080777,15
5080187,29
5080104,29
5080054,14
5079910,15
5079408,14
5079134,15
5078215,38
5074711,37
5074443,4
5074130,23
5073318,14
5073145,38
5072389,21
5072372,35
5072267,39
5071992,15
5070418,40
5069348,15
5068701,34
5067574,30
5067474,15
5066765,10
5065043,33
5063059,39
5058613,35
5058432,33
5057977,42
5053422,16
5052419,13
5051933,15
5051236,28
5050031,15
5049879,14
5049507,44
5045826,8
5045665,29
5045533,39
5045066,15
5043977,36
5043881,34
5042768,6
5038344,23
5037930,32
5036369,44
5032502,14
5031428,38
5031205,29
5030747,35
5029149,14
5028807,14
5027263,15
5135468,14
5132166,14
5131276,39
5129547,9
5125539,14
5124440,13
5123776,42
5123057,26
5121483,41
5119410,26
5119361,15
5119254,14
5119182,32
5117579,14
5116760,39
5135927,8
5131732,9
5131312,13
5127457,5
5126920,15
5126390,16
5125898,38
5124444,14
5123364,41
5122729,14
5122710,21
5120365,14
5119859,33
5119825,44
5119168,15
5118709,8
5117059,15
5116415,22
5116401,38
5115845,9
5115274,13
5115070,21
5114458,6
5114184,23
5113727,14
5113650,44
5112848,42
5112816,13
5112745,21
5112597,37
5110427,12
5110317,1
5108988,7
5108888,13
5108374,3
5107879,42
5103890,19
5103418,14
5102326,39
5102042,14
5101653,13
5100076,9
5098394,2
5097487,21
5097379,9
5097120,14
5097055,14
5094907,9
5094489,13
5094079,12
5090130,42
5089769,39
5089729,1
5088968,8
5088979,44
5088918,14
5088753,37
5088564,15
5088551,28
5088338,3
5086202,33
5085984,38
5085823,14
5085797,4
5083563,43
5081802,4
5081577,39
5081108,4
5079777,11
5079516,38
5079174,41
5078977,29
5075806,29
5075330,14
5074728,13
5073982,7
5072843,14
5072729,3
5071447,38
5071266,6
5071176,14
5069746,26
5069754,11
5066386,14
5066108,24
5065879,8
5065670,12
5065331,35
5064938,12
5064156,27
5064044,34
5063931,1
5063936,42
5063965,32
5063674,34
5062775,1
5062165,33
5062033,26
5061233,39
5061187,15
5060307,27
5060025,31
5058791,14
5057193,30
5055286,19
5054279,4
5054236,15
5053985,37
5053573,12
5052502,9
5052344,23
5051571,3
5049591,26
5045349,9
5044996,12
5044297,14
5041655,24
5041177,31
5038836,22
5038644,13
5037630,44
5036586,14
5035777,14
5035458,14
5035496,26
5034561,24
5032683,1
5032406,14
5032357,19
5030350,14
5028835,15
5028630,40
5027594,22
5025299,23
5024339,23
5023766,14
5135927,8
5131732,9
5131312,13
5127457,5
5126920,15
5126390,16
5125898,38
5124444,14
5123364,41
5122729,14
5122710,21
5120365,14
5119859,33
5119825,44
5119168,15
5118709,8
5117059,15
5116415,22
5116401,38
5135607,21
5134608,29
5134643,12
5133276,35
5133260,3
5133040,43
5130717,25
5130517,36
5129871,28
5129822,44
5127646,12
5127451,13
5126392,11
5124115,24
5122937,1
5119785,18
5118550,15
5115990,4
5113637,39
5112107,29
5111135,40
5107231,25
5106066,3
5105082,37
5103464,40
5103165,15
5100382,15
5100305,40
5100240,31
5099206,13
5098742,2
5098487,21
5097661,41
5096785,17
5096600,23
5093972,25
5092319,20
5092266,36
5091926,39
5091039,21
5090851,34
5090646,20
5089690,11
5089351,42
5089051,8
5089023,15
5087456,13
5086997,12
5086190,13
5085551,4
5084298,29
5084116,3
5083471,17
5080844,27
5080600,40
5080046,6
5079695,33
5079641,27
5079466,23
5077564,24
5077325,2
5074107,6
5073984,29
5073812,18
5073218,38
5072849,33
5072669,18
5071217,15
5069455,40
5067849,35
5067650,3
5065674,15
5064728,10
5064308,4
5063988,2
5063855,20
5060820,4
5059518,8
5058939,13
5058597,25
5057879,3
5057471,29
5056286,6
5054876,4
5051804,32
5051077,37
5050997,19
5050696,24
5050038,1
5049863,1
5048736,15
5047918,2
5047662,26
5046295,39
5046045,38
5045326,22
5045128,33
5042337,7
5041995,39
5041173,37
5040120,17
5039798,30
5039734,41
5039762,35
5039110,30
5038522,10
5037951,16
5036234,18
5036048,16
5034253,19
5032824,15
5032702,31
5031278,31
5030968,6
5028986,15
5027678,26
5026822,10
5025226,13
5024684,29
5024380,12
5135607,21
5134608,29
5134643,12
5133276,35
5133260,3
5133040,43
5130717,25
5130517,36
5129871,28
5129822,44
5127646,12
5127451,13
5126392,11
5124115,24
5122937,1
5119785,18
5118550,15
5115990,4
5135554,44
5135342,10
5133721,38
5133273,15
5132481,41
5131444,28
5130569,31
5128790,12
5125820,12
5125749,10
5124824,18
5120977,29
5120696,34
5119669,5
5118113,23
5117789,17
5117570,8
5116989,28
5116492,16
5116233,13
5115526,11
5114887,38
5112842,39
5112292,43
5112106,26
5110833,38
5109196,15
5108848,6
5107751,19
5107374,26
5106019,15
5105666,26
5105498,40
5104704,15
5104370,19
5103998,2
5102832,16
5102195,15
5101943,42
5101515,41
5099721,21
5099411,16
5097447,33
5096445,42
5095501,4
5093097,27
5092981,40
5092722,32
5091213,15
5090714,30
5089847,30
5089583,33
5089208,33
5088863,8
5086075,19
5085639,41
5084814,12
5083581,20
5083507,23
5081403,37
5080932,28
5080166,37
5080029,5
5077394,16
5077311,17
5076187,6
5073566,32
5072228,33
5070034,7
5069979,23
5069302,35
5066713,34
5065570,27
5064603,28
5062893,42
5062840,27
5061451,5
5061112,32
5060957,8
5060414,18
5059613,40
5059334,42
5056590,38
5054556,18
5052306,31
5052171,21
5052108,27
5051666,24
5051489,28
5051204,23
5050284,13
5049813,35
5049382,40
5048924,43
5044804,19
5042933,29
5042114,21
5041898,40
5040538,15
5039142,12
5037111,15
5035003,32
5034654,2
5034495,41
5034106,3
5032711,23
5030586,15
5025702,27
5024512,39
5023580,5
5135554,44
5135342,10
5133721,38
5133273,15
5132481,41
5131444,28
5130569,31
5128790,12
5125820,12
5125749,10
5124824,18
5120977,29
5120696,34
5119669,5
5118113,23
5117789,17
5117570,8
5116989,28
5116492,16
5116233,13
5135284,6
5134544,1
5132769,40
5130326,29
5130215,17
5130100,8
5128280,38
5128224,36
5127944,10
5127747,23
5125010,15
5124713,40
5122767,44
5122224,20
5122271,42
5122198,15
5119559,15
5118277,19
5118048,44
5117665,10
5117636,38
5116257,15
5116042,32
5113321,37
5112652,23
5112512,16
5112266,30
5111576,24
5111114,43
5110262,26
5109194,23
5108942,39
5108534,18
5108243,5
5107229,15
5107143,28
5100580,25
5099441,15
5099365,15
5098641,13
5098558,41
5097607,32
5097422,37
5097268,7
5097109,20
5095506,22
5093472,6
5091123,32
5090940,26
5090605,38
5089217,13
5087530,13
5082978,38
5082454,21
5080438,1
5080254,8
5079972,40
5079093,38
5078418,17
5077689,39
5076112,38
5074434,21
5073800,28
5073002,18
5071062,28
5070643,15
5070071,34
5069179,34
5067173,2
5066403,15
5065594,15
5062758,3
5062523,42
5060624,33
5056728,5
5055617,5
5054559,33
5053894,29
5047291,4
5046790,41
5045011,35
5043901,21
5043290,43
5043153,13
5042111,35
5042020,15
5041109,4
5039524,32
5039317,5
5038509,21
5037397,41
5037050,16
5036715,15
5035964,16
5034568,23
5032561,36
5030602,35
5030443,40
5030189,18
5029225,29
5027177,29
5026995,22
5026786,2
5026534,16
5023487,15
5135284,6
5134544,1
5132769,40
5130326,29
5130215,17
5130100,8
5128280,38
5128224,36
5127944,10
5127747,23
5125010,15
5124713,40
5122767,44
5122224,20
5122271,42
5122198,15
5119559,15
5118277,19
5118048,44
5117665,10
5117636,38
5116257,15
5116042,32
5136294,10
5135131,41
5131971,4
5131897,44
5127906,15
5126127,24
5126022,33
5122949,34
5122096,43
5121657,1
5121578,22
5121510,12
5120830,18
5119981,44
5119633,15
5119417,23
5117547,21
5116524,38
5115699,10
5115585,15
5115504,44
5114823,29
5110939,25
5110332,1
5110170,10
5109577,35
5107917,9
5107197,24
5106627,38
5105202,44
5104153,37
5103091,12
5102769,27
5101886,9
5101649,15
5101459,15
5101207,21
5101103,15
5099694,8
5099072,23
5098748,3
5097499,17
5096821,9
5096261,44
5092638,32
5088538,36
5085742,44
5085225,19
5082781,21
5082409,43
5081982,34
